pr_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing	tcga_id	cna_gain	cna_gain_deep	cna_loss	cna_loss_deep	mutations	outliers_positive	outliers_negative
203691_at	5266	PI3	peptidase inhibitor 3	0	1	PI3|5266	0	0	0	0	0	127	0
212881_at	51588	PIAS4	protein inhibitor of activated STAT 4	0	1	PIAS4|51588	0	0	0	0	0	0	56
213239_at	10464	PIBF1	progesterone immunomodulatory binding factor 1	0	1	PIBF1|10464	0	0	0	0	0	0	92
212506_at	8301	PICALM	phosphatidylinositol binding clathrin assembly protein	0	1	PICALM|8301	1290	137	1917	0	0	0	0
217872_at	55011	PIH1D1	PIH1 domain containing 1	1	1	PIH1D1|55011	0	0	0	0	0	52	0
213070_at	5286	PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	0	1	PIK3C2A|5286	0	0	54	0	0	0	78
215129_at	5288	PIK3C2G	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma	0	1	PIK3C2G|5288	2265	181	1123	0	142	227	0
204297_at	5289	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3	1	1	PIK3C3|5289	931	61	3105	77	65	0	0
204369_at	5290	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	1	1	PIK3CA|5290	3176	755	630	0	825	0	55
212688_at	5291	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	0	1	PIK3CB|5291	2738	307	748	0	80	0	0
203879_at	5293	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	0	1	PIK3CD|5293	1012	65	2434	64	62	0	0
206369_s_at	5294	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	0	1	PIK3CG|5294	3231	164	761	0	136	0	0
212249_at	5295	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1	0	1	PIK3R1|5295	1021	0	2702	115	180	0	0
207105_s_at	5296	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2	0	0	PIK3R2|5296	1542	119	1536	0	0	0	0
202743_at	8503	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3	1	1	PIK3R3|8503	1191	108	1723	0	0	0	0
213111_at	200576	PIKFYVE	phosphoinositide kinase, FYVE finger containing	0	1	PIKFYVE|200576	0	0	0	0	0	0	75
222218_s_at	29992	PILRA	paired immunoglobin-like type 2 receptor alpha	0	1	PILRA|29992	150	0	0	0	0	0	0
209193_at	5292	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	0	1	PIM1|5292	1946	139	1097	0	0	0	0
204269_at	11040	PIM2	Pim-2 proto-oncogene, serine/threonine kinase	0	1	PIM2|11040	91	0	0	0	0	56	0
207582_at	5301	PIN1P1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1	0	0	PIN1L|5301	0	0	0	0	0	92	0
201080_at	8396	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase, type II, beta	1	1	PIP4K2B|8396	0	0	0	0	0	61	0
218942_at	79837	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma	0	1	PIP4K2C|79837	0	0	0	0	0	68	55
207391_s_at	8394	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha	0	1	PIP5K1A|8394	0	0	0	0	0	0	96
206509_at	5304	PIP	prolactin-induced protein	0	0	PIP|5304	996	0	309	0	0	288	0
208502_s_at	5307	PITX1	paired like homeodomain 1	0	1	PITX1|5307	0	0	0	0	0	53	0
207558_s_at	5308	PITX2	paired like homeodomain 2	0	1	PITX2|5308	0	0	0	0	0	218	0
208277_at	5309	PITX3	paired like homeodomain 3	0	0	PITX3|5309	0	0	0	0	0	108	0
214868_at	9271	PIWIL1	piwi-like RNA-mediated gene silencing 1	0	0	PIWIL1|9271	208	0	257	0	0	198	0
220686_s_at	55124	PIWIL2	piwi-like RNA-mediated gene silencing 2	0	0	PIWIL2|55124	0	0	0	0	0	128	0
218667_at	64219	PJA1	praja ring finger ubiquitin ligase 1	0	1	PJA1|64219	184	0	199	0	0	0	83
201133_s_at	9867	PJA2	praja ring finger ubiquitin ligase 2	0	1	PJA2|9867	0	0	0	0	0	0	54
221061_at	9033	PKD2L1	polycystin 2 like 1, transient receptor potential cation channel	0	0	PKD2L1|9033	71	0	285	0	0	51	0
221118_at	27039	PKD2L2	polycystin 2 like 2, transient receptor potential cation channel	0	0	PKD2L2|27039	0	0	0	0	0	124	0
203688_at	5311	PKD2	polycystin 2, transient receptor potential cation channel	0	1	PKD2|5311	0	0	57	0	0	0	0
220548_at	10343	PKDREJ	polycystin (PKD) family receptor for egg jelly	0	0	PKDREJ|10343	132	0	179	0	0	0	0
222078_at	5313	PKLR	pyruvate kinase, liver and RBC	0	0	PKLR|5313	0	0	0	0	0	153	0
201251_at	5315	PKM	pyruvate kinase, muscle	0	1	PKM2|5315	1053	72	1974	0	0	0	0
212628_at	5586	PKN2	protein kinase N2	0	1	PKN2|5586	0	0	0	0	0	0	92
63305_at	63876	PKNOX2	PBX/knotted 1 homeobox 2	0	1	PKNOX2|63876	0	0	0	0	0	64	0
207717_s_at	5318	PKP2	plakophilin 2	0	1	PKP2|5318	0	0	0	0	0	0	55
209873_s_at	11187	PKP3	plakophilin 3	0	1	PKP3|11187	0	0	0	0	0	0	59
219584_at	51365	PLA1A	phospholipase A1 member A	0	1	PLA1A|51365	271	0	0	0	0	0	0
207222_at	8399	PLA2G10	phospholipase A2 group X	0	0	PLA2G10|8399	0	0	0	0	0	244	0
206311_s_at	5319	PLA2G1B	phospholipase A2 group IB	0	0	PLA2G1B|5319	93	0	51	0	0	185	0
203649_s_at	5320	PLA2G2A	phospholipase A2 group IIA	0	1	PLA2G2A|5320	0	0	0	0	0	260	0
221389_at	30814	PLA2G2E	phospholipase A2 group IIE	0	0	PLA2G2E|30814	157	0	258	0	0	0	0
221416_at	64600	PLA2G2F	phospholipase A2 group IIF	0	0	PLA2G2F|64600	0	0	0	0	0	114	0
220780_at	50487	PLA2G3	phospholipase A2 group III	0	1	PLA2G3|50487	0	0	0	0	0	230	0
210145_at	5321	PLA2G4A	phospholipase A2 group IVA	1	1	PLA2G4A|5321	290	0	0	0	0	0	0
209533_s_at	9373	PLAA	phospholipase A2-activating protein	0	1	PLAA|9373	0	0	0	0	0	0	123
219702_at	10761	PLAC1	placenta specific 1	0	0	PLAC1|10761	0	0	0	0	0	176	0
205372_at	5324	PLAG1	PLAG1 zinc finger	0	1	PLAG1|5324	3552	319	706	0	0	0	0
211668_s_at	5328	PLAU	plasminogen activator, urokinase	0	1	PLAU|5328	0	0	150	0	0	0	0
218454_at	79887	PLBD1	phospholipase B domain containing 1	0	1	PLBD1|79887	0	0	77	0	0	0	0
203896_s_at	5332	PLCB4	phospholipase C beta 4	0	1	PLCB4|5332	171	0	63	0	75	0	0
204613_at	5336	PLCG2	phospholipase C gamma 2	0	1	PLCG2|5336	1202	0	2748	120	107	0	0
214745_at	23007	PLCH1	phospholipase C eta 1	0	1	PLCH1|23007	209	0	100	0	0	0	0
201373_at	5339	PLEC	plectin	0	1	PLEC|5339	4360	765	589	0	255	0	0
218644_at	26499	PLEK2	pleckstrin 2	0	1	PLEK2|26499	0	0	126	0	0	0	0
219024_at	59338	PLEKHA1	pleckstrin homology domain containing A1	0	1	PLEKHA1|59338	0	0	0	0	0	0	52
220952_s_at	54477	PLEKHA5	pleckstrin homology domain containing A5	0	1	PLEKHA5|54477	0	0	0	0	0	0	52
205093_at	22874	PLEKHA6	pleckstrin homology domain containing A6	0	1	PLEKHA6|22874	142	0	0	0	0	0	68
220073_s_at	55200	PLEKHG6	pleckstrin homology and RhoGEF domain containing G6	0	1	PLEKHG6|55200	91	0	0	0	0	0	83
205913_at	5346	PLIN1	perilipin 1	0	1	PLIN1|5346	0	0	0	0	0	84	0
202122_s_at	10226	PLIN3	perilipin 3	0	1	PLIN3|10226	52	0	102	0	0	0	0
201939_at	10769	PLK2	polo like kinase 2	0	1	PLK2|10769	1107	0	2343	104	52	0	0
202185_at	8985	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	1	1	PLOD3|8985	173	0	0	0	0	0	0
210198_s_at	5354	PLP1	proteolipid protein 1	0	1	PLP1|5354	0	0	0	0	0	293	0
201136_at	5355	PLP2	proteolipid protein 2 (colonic epithelium-enriched)	1	1	PLP2|5355	69	0	82	0	0	0	0
205190_at	5357	PLS1	plastin 1	1	1	PLS1|5357	0	0	0	0	0	0	59
201215_at	5358	PLS3	plastin 3	0	1	PLS3|5358	0	0	0	0	0	0	76
207374_at	57047	PLSCR2	phospholipid scramblase 2	0	0	PLSCR2|57047	0	0	0	0	0	77	0
218901_at	57088	PLSCR4	phospholipid scramblase 4	0	1	PLSCR4|57088	0	0	0	0	0	0	56
220542_s_at	51297	BPIFA1	BPI fold containing family A member 1	0	0	PLUNC|51297	503	0	0	0	0	0	0
221529_s_at	83483	PLVAP	plasmalemma vesicle associated protein	0	1	PLVAP|83483	178	0	127	0	0	0	0
203623_at	55558	PLXNA3	plexin A3	0	1	PLXNA3|55558	0	0	80	0	0	0	0
205957_at	5365	PLXNB3	plexin B3	0	1	PLXNB3|5365	55	0	55	0	0	0	0
204285_s_at	5366	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	1	1	PMAIP1|5366	780	0	3262	157	0	0	0
206942_s_at	5367	PMCH	pro-melanin concentrating hormone	0	0	PMCH|5367	128	0	74	0	0	195	0
210362_x_at	5371	PML	promyelocytic leukemia	0	1	PML|5371	1073	71	2087	0	0	0	0
203467_at	5372	PMM1	phosphomannomutase 1	0	1	PMM1|5372	0	0	65	0	0	0	0
206826_at	5375	PMP2	peripheral myelin protein 2	0	1	PMP2|5375	0	0	0	0	0	354	0
213677_s_at	5378	PMS1	PMS1 homolog 1, mismatch repair system component	0	1	PMS1|5378	1422	97	962	0	61	0	56
203515_s_at	10654	PMVK	phosphomevalonate kinase	0	1	PMVK|10654	277	53	0	0	0	0	0
211766_s_at	5408	PNLIPRP2	pancreatic lipase-related protein 2	0	0	PNLIPRP2|5408	118	0	264	0	0	0	0
205912_at	5406	PNLIP	pancreatic lipase	0	0	PNLIP|5406	404	0	1313	0	0	0	0
220923_s_at	29944	PNMA3	paraneoplastic Ma antigen 3	0	0	PNMA3|29944	63	0	99	0	0	0	0
218824_at	55228	PNMAL1	paraneoplastic Ma antigen family-like 1	0	1	PNMAL1|55228	0	0	0	0	0	0	63
206793_at	5409	PNMT	phenylethanolamine N-methyltransferase	0	1	PNMT|5409	136	55	0	0	0	117	0
205901_at	5368	PNOC	prepronociceptin	0	1	PNOC|5368	0	0	0	0	0	68	0
209740_s_at	8228	PNPLA4	patatin like phospholipase domain containing 4	0	1	PNPLA4|8228	0	0	0	0	0	0	96
209034_at	10957	PNRC1	proline rich nuclear receptor coactivator 1	0	1	PNRC1|10957	932	0	2298	127	0	0	0
219152_at	50512	PODXL2	podocalyxin like 2	0	1	PODXL2|50512	0	0	0	0	0	0	77
219756_s_at	79983	POF1B	premature ovarian failure, 1B	0	1	POF1B|79983	69	0	86	0	0	54	0
212349_at	23509	POFUT1	protein O-fucosyltransferase 1	0	1	POFUT1|23509	3427	259	233	0	0	0	0
203616_at	5423	POLB	polymerase (DNA directed), beta	1	1	POLB|5423	0	0	0	0	0	51	0
203422_at	5424	POLD1	polymerase (DNA directed), delta 1, catalytic subunit	0	1	POLD1|5424	1669	62	1724	0	66	0	0
217806_s_at	26073	POLDIP2	polymerase (DNA-directed), delta interacting protein 2	0	1	POLDIP2|26073	214	0	0	0	0	0	0
216026_s_at	5426	POLE	polymerase (DNA directed), epsilon, catalytic subunit	0	1	POLE|5426	1723	65	1418	0	161	0	0
222238_s_at	27434	POLM	polymerase (DNA directed), mu	0	1	POLM|27434	205	0	0	0	0	0	0
219510_at	10721	POLQ	polymerase (DNA directed), theta	0	1	POLQ|10721	2424	151	1024	0	196	0	0
201803_at	5431	POLR2B	polymerase (RNA) II (DNA directed) polypeptide B, 140kDa	0	1	POLR2B|5431	0	0	0	0	0	0	74
212955_s_at	5438	POLR2I	polymerase (RNA) II (DNA directed) polypeptide I, 14.5kDa	1	1	POLR2I|5438	78	0	0	0	0	57	0
216242_x_at	246721	POLR2J2	polymerase (RNA) II (DNA directed) polypeptide J2	0	0	POLR2J2|246721	0	0	0	0	0	0	124
212782_x_at	5439	POLR2J	polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	0	1	POLR2J|5439	284	0	148	0	0	0	0
211730_s_at	5441	POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	0	1	POLR2L|5441	0	0	0	0	0	71	0
216582_at	94026	POM121L2	POM121 transmembrane nucleoporin like 2	0	0	POM121L2|94026	0	0	0	0	0	72	0
205720_at	5443	POMC	proopiomelanocortin	0	0	POMC|5443	167	0	151	0	0	0	0
210910_s_at	22932	POMZP3	POM121 and ZP3 fusion	0	0	POMZP3|22932	345	0	0	0	0	0	0
206345_s_at	5444	PON1	paraoxonase 1	0	0	PON1|5444	0	0	0	0	0	273	0
213695_at	5446	PON3	paraoxonase 3	0	1	PON3|5446	0	0	0	0	0	236	0
202868_s_at	10775	POP4	POP4 homolog, ribonuclease P/MRP subunit	1	1	POP4|10775	0	0	0	0	0	124	0
219926_at	64208	POPDC3	popeye domain containing 3	0	1	POPDC3|64208	0	0	0	0	0	165	0
210809_s_at	10631	POSTN	periostin, osteoblast specific factor	0	1	POSTN|10631	0	0	285	0	0	0	0
204353_s_at	25913	POT1	protection of telomeres 1	0	1	POT1|25913	2939	110	943	0	55	0	0
207846_at	5449	POU1F1	POU class 1 homeobox 1	0	0	POU1F1|5449	88	0	101	0	0	0	0
205267_at	5450	POU2AF1	POU class 2 associating factor 1	0	1	POU2AF1|5450	1018	0	2586	118	0	0	0
215355_at	25833	POU2F3	POU class 2 homeobox 3	0	0	POU2F3|25833	0	0	0	0	0	106	0
207084_at	5454	POU3F2	POU class 3 homeobox 2	0	1	POU3F2|5454	0	0	0	0	0	242	0
208563_x_at	5455	POU3F3	POU class 3 homeobox 3	0	1	POU3F3|5455	0	0	0	0	0	203	0
207694_at	5456	POU3F4	POU class 3 homeobox 4	0	0	POU3F4|5456	472	0	557	0	0	0	0
211341_at	5457	POU4F1	POU class 4 homeobox 1	0	0	POU4F1|5457	0	0	0	0	0	212	0
207725_at	5458	POU4F2	POU class 4 homeobox 2	0	0	POU4F2|5458	0	0	166	0	0	0	0
208554_at	5459	POU4F3	POU class 4 homeobox 3	0	0	POU4F3|5459	114	0	324	0	0	86	0
207450_s_at	11281	POU6F2	POU class 6 homeobox 2	0	0	POU6F2|11281	0	0	0	0	0	331	0
209147_s_at	8611	PLPP1	phospholipid phosphatase 1	0	1	PPAP2A|8611	149	0	218	0	0	0	0
209529_at	8612	PLPP2	phospholipid phosphatase 2	0	1	PPAP2C|8612	0	0	0	0	0	68	73
208510_s_at	5468	PPARG	peroxisome proliferator activated receptor gamma	1	1	PPARG|5468	1069	130	2570	77	0	0	0
214146_s_at	5473	PPBP	pro-platelet basic protein	0	1	PPBP|5473	114	0	258	0	0	206	0
206547_s_at	5475	PPEF1	protein phosphatase, EF-hand calcium binding domain 1	0	0	PPEF1|5475	226	0	218	0	0	0	0
202066_at	8500	PPFIA1	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	0	0	PPFIA1|8500	0	0	0	0	0	184	75
206973_at	8499	PPFIA2	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2	0	1	PPFIA2|8499	0	0	0	0	0	76	0
204517_at	5480	PPIC	peptidylprolyl isomerase C	1	1	PPIC|5480	0	0	0	0	0	0	52
204186_s_at	5481	PPID	peptidylprolyl isomerase D	0	1	PPID|5481	0	0	108	0	0	0	0
202494_at	10450	PPIE	peptidylprolyl isomerase E	1	1	PPIE|10450	0	0	0	0	0	53	0
208994_s_at	9360	PPIG	peptidylprolyl isomerase G	0	1	PPIG|9360	0	0	0	0	0	0	70
203253_s_at	23262	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2	0	1	PPIP5K2|23262	0	0	0	0	0	0	99
204566_at	8493	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	0	1	PPM1D|8493	2499	281	991	0	0	0	0
205938_at	22843	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E	0	1	PPM1E|22843	78	0	155	0	0	61	0
217841_s_at	51400	PPME1	protein phosphatase methylesterase 1	0	1	PPME1|51400	0	0	0	0	0	52	0
200846_s_at	5499	PPP1CA	protein phosphatase 1, catalytic subunit, alpha isozyme	0	1	PPP1CA|5499	111	0	72	0	0	0	0
201603_at	4659	PPP1R12A	protein phosphatase 1 regulatory subunit 12A	0	1	PPP1R12A|4659	0	0	0	0	0	0	70
220082_at	54866	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D	0	0	PPP1R14D|54866	0	0	0	0	0	141	0
206895_at	5506	PPP1R3A	protein phosphatase 1 regulatory subunit 3A	0	1	PPP1R3A|5506	891	0	278	0	130	0	0
221088_s_at	55607	PPP1R9A	protein phosphatase 1 regulatory subunit 9A	0	1	PPP1R9A|55607	0	0	0	0	0	0	123
200695_at	5518	PPP2R1A	protein phosphatase 2 regulatory subunit A, alpha	0	1	PPP2R1A|5518	1709	79	1705	0	98	0	0
635_s_at	5526	PPP2R5B	protein phosphatase 2 regulatory subunit B', beta	0	1	PPP2R5B|5526	0	0	67	0	0	0	0
202513_s_at	5528	PPP2R5D	protein phosphatase 2 regulatory subunit B', delta	0	1	PPP2R5D|5528	0	0	0	0	0	57	0
203338_at	5529	PPP2R5E	protein phosphatase 2 regulatory subunit B', epsilon	1	1	PPP2R5E|5529	0	0	0	0	0	0	54
202457_s_at	5530	PPP3CA	protein phosphatase 3, catalytic subunit, alpha isozyme	0	1	PPP3CA|5530	0	0	162	0	0	0	0
32541_at	5533	PPP3CC	protein phosphatase 3, catalytic subunit, gamma isozyme	0	1	PPP3CC|5533	55	0	65	0	0	0	0
204506_at	5534	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha	0	1	PPP3R1|5534	0	0	0	0	0	0	79
208932_at	5531	PPP4C	protein phosphatase 4 catalytic subunit	0	1	PPP4C|5531	153	0	0	0	0	0	0
220764_at	151987	PPP4R2	protein phosphatase 4 regulatory subunit 2	0	1	PPP4R2|151987	0	0	0	0	0	0	248
220673_s_at	57718	PPP4R4	protein phosphatase 4, regulatory subunit 4	0	0	PPP4R4|57718	0	0	0	0	0	66	0
206174_s_at	5537	PPP6C	protein phosphatase 6, catalytic subunit	0	1	PPP6C|5537	1226	67	2060	0	0	0	56
203737_s_at	23082	PPRC1	peroxisome proliferator-activated receptor gamma, coactivator-related 1	0	1	PPRC1|23082	0	0	190	0	0	0	0
214527_s_at	10084	PQBP1	polyglutamine binding protein 1	0	1	PQBP1|10084	84	0	132	0	0	0	0
217365_at	440560	PRAMEF11	PRAME family member 11	0	0	PRAMEF11|440560	465	0	563	0	61	0	0
216001_at	390999	PRAMEF12	PRAME family member 12	0	0	PRAMEF12|390999	296	0	436	0	0	0	0
204086_at	23532	PRAME	preferentially expressed antigen in melanoma	0	0	PRAME|23532	0	0	0	0	0	273	55
207752_x_at	5542	PRB1	proline-rich protein BstNI subfamily 1	0	0	PRB1|5542	317	0	99	0	0	0	0
206998_x_at	5544	PRB3	proline-rich protein BstNI subfamily 3	0	0	PRB3|5544	623	0	410	0	51	203	0
216881_x_at	5545	PRB4	proline-rich protein BstNI subfamily 4	0	0	PRB4|5545	1245	0	593	0	56	0	0
208938_at	5546	PRCC	papillary renal cell carcinoma (translocation-associated)	0	1	PRCC|5546	3660	429	373	0	0	0	0
201494_at	5547	PRCP	prolylcarboxypeptidase	1	1	PRCP|5547	62	0	0	0	0	0	0
220894_x_at	59335	PRDM12	PR domain 12	0	0	PRDM12|59335	0	0	0	0	0	113	0
221168_at	59336	PRDM13	PR domain 13	0	1	PRDM13|59336	0	0	65	0	0	155	0
220714_at	63978	PRDM14	PR domain 14	0	0	PRDM14|63978	325	0	114	0	0	0	0
220928_s_at	63976	PRDM16	PR domain 16	0	0	PRDM16|63976	1084	84	2605	96	114	0	0
217192_s_at	639	PRDM1	PR domain 1	0	1	PRDM1|639	988	83	2502	135	78	0	0
205277_at	7799	PRDM2	PR domain 2	0	1	PRDM2|7799	975	61	2591	56	124	0	0
49485_at	11108	PRDM4	PR domain 4	0	1	PRDM4|11108	143	0	0	0	0	0	0
221151_at	56979	PRDM9	PR domain 9	0	0	PRDM9|56979	1707	260	413	0	182	0	0
39729_at	7001	PRDX2	peroxiredoxin 2	0	1	PRDX2|7001	68	0	117	0	0	0	57
201619_at	10935	PRDX3	peroxiredoxin 3	0	1	PRDX3|10935	0	0	0	0	0	0	52
200844_s_at	9588	PRDX6	peroxiredoxin 6	0	1	PRDX6|9588	198	0	0	0	0	0	0
212216_at	9581	PREPL	prolyl endopeptidase-like	0	1	PREPL|9581	0	0	0	0	0	0	56
204117_at	5550	PREP	prolyl endopeptidase	0	1	PREP|5550	0	0	139	0	0	0	0
220732_at	80243	PREX2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	0	0	PREX2|80243	3861	369	622	0	246	0	0
214617_at	5551	PRF1	perforin 1	0	1	PRF1|5551	886	56	2213	0	50	0	0
220811_at	10394	PRG3	proteoglycan 3	0	0	PRG3|10394	0	0	54	0	0	0	0
206007_at	10216	PRG4	proteoglycan 4	0	1	PRG4|10216	204	0	103	0	0	92	0
217349_s_at	4007	PRICKLE3	prickle planar cell polarity protein 3	0	1	PRICKLE3|4007	0	0	0	0	0	0	52
215708_s_at	5558	PRIM2	primase, DNA, polypeptide 2 (58kDa)	0	1	PRIM2|5558	163	0	86	0	0	0	0
209799_at	5562	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1	0	1	PRKAA1|5562	0	0	0	0	0	0	58
207709_at	5563	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2	0	1	PRKAA2|5563	1119	86	1752	0	70	0	73
202741_at	5567	PRKACB	protein kinase cAMP-activated catalytic subunit beta	0	1	PRKACB|5567	0	0	0	0	0	62	0
207228_at	5568	PRKACG	protein kinase cAMP-activated catalytic subunit gamma	0	0	PRKACG|5568	101	0	294	0	0	0	0
200603_at	5573	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha	0	1	PRKAR1A|5573	2555	274	931	0	0	0	0
213052_at	5576	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha	0	1	PRKAR2A|5576	0	0	0	0	0	0	112
213010_at	112464	PRKCDBP	protein kinase C delta binding protein	0	1	PRKCDBP|112464	0	0	129	0	0	0	0
206270_at	5582	PRKCG	protein kinase C gamma	0	1	PRKCG|5582	100	0	87	0	0	196	0
213518_at	5584	PRKCI	protein kinase C iota	0	1	PRKCI|5584	3223	754	592	0	54	0	0
210038_at	5588	PRKCQ	protein kinase C theta	1	1	PRKCQ|5588	132	0	0	0	0	0	0
202178_at	5590	PRKCZ	protein kinase C zeta	0	1	PRKCZ|5590	0	0	0	0	0	0	69
218236_s_at	23683	PRKD3	protein kinase D3	0	1	PRKD3|23683	0	0	0	0	0	0	61
208694_at	5591	PRKDC	protein kinase, DNA-activated, catalytic polypeptide	0	1	PRKDC|5591	3519	302	838	0	233	0	0
207505_at	5593	PRKG2	protein kinase, cGMP-dependent, type II	0	0	PRKG2|5593	0	0	0	0	0	73	0
209323_at	5612	PRKRIR	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)	0	1	PRKRIR|5612	0	0	0	0	0	63	0
206279_at	5616	PRKY	protein kinase, Y-linked, pseudogene	0	0	PRKY|5616	0	0	0	0	0	72	0
221443_x_at	51052	PRLH	prolactin releasing hormone	0	0	PRLH|51052	75	0	0	0	0	0	0
205445_at	5617	PRL	prolactin	0	0	PRL|5617	229	0	125	0	0	70	0
206358_at	5619	PRM1	protamine 1	0	0	PRM1|5619	147	0	0	0	0	0	0
217786_at	10419	PRMT5	protein arginine methyltransferase 5	0	1	PRMT5|10419	0	0	68	0	0	0	59
207772_s_at	56341	PRMT8	protein arginine methyltransferase 8	0	0	PRMT8|56341	0	0	0	0	0	258	0
203650_at	10544	PROCR	protein C receptor	0	1	PROCR|10544	1047	0	87	0	0	0	0
206259_at	5624	PROC	protein C, inactivator of coagulation factors Va and VIIIa	0	0	PROC|5624	75	0	0	0	0	0	0
216696_s_at	58510	PRODH2	proline dehydrogenase (oxidase) 2	0	1	PRODH2|58510	58	0	0	0	0	0	0
208004_at	58503	PROL1	proline rich, lacrimal 1	0	0	PROL1|58503	136	0	254	0	0	0	0
204304_s_at	8842	PROM1	prominin 1	0	1	PROM1|8842	0	0	0	0	0	0	56
207808_s_at	5627	PROS1	protein S (alpha)	1	1	PROS1|5627	185	0	66	0	0	0	0
209384_at	11212	PROSC	proline synthetase co-transcribed homolog (bacterial)	0	1	PROSC|11212	0	0	0	0	0	51	0
207401_at	5629	PROX1	prospero homeobox 1	0	1	PROX1|5629	57	0	0	0	0	0	0
208034_s_at	8858	PROZ	protein Z, vitamin K-dependent plasma glycoprotein	0	1	PROZ|8858	0	0	81	0	0	0	0
221547_at	8559	PRPF18	pre-mRNA processing factor 18	0	1	PRPF18|8559	0	0	0	0	0	0	68
202407_s_at	26121	PRPF31	pre-mRNA processing factor 31	0	1	PRPF31|26121	0	0	57	0	0	0	0
218053_at	55660	PRPF40A	pre-mRNA processing factor 40 homolog A	0	1	PRPF40A|55660	0	0	0	0	0	0	62
208880_s_at	24148	PRPF6	pre-mRNA processing factor 6	0	1	PRPF6|24148	302	0	68	0	0	52	0
200000_s_at	10594	PRPF8	pre-mRNA processing factor 8	0	1	PRPF8|10594	0	0	80	0	0	0	0
206625_at	5961	PRPH2	peripherin 2 (retinal degeneration, slow)	0	1	PRPH2|5961	123	0	70	0	0	0	0
213847_at	5630	PRPH	peripherin	0	0	PRPH|5630	0	0	0	0	0	133	0
215486_at	221823	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1-like 1	0	0	PRPS1L1|221823	759	0	166	0	0	0	0
203401_at	5634	PRPS2	phosphoribosyl pyrophosphate synthetase 2	0	1	PRPS2|5634	0	0	0	0	0	0	51
219392_x_at	55771	PRR11	proline rich 11	0	0	PRR11|55771	0	0	0	0	0	0	84
220014_at	51334	PRR16	proline rich 16	0	1	PRR16|51334	124	0	61	0	0	0	0
204919_at	11272	PRR4	proline rich 4 (lacrimal)	0	0	PRR4|11272	0	0	0	0	0	132	0
221734_at	133619	PRRC1	proline rich coiled-coil 1	0	1	PRRC1|133619	0	0	0	0	0	0	55
205618_at	5638	PRRG1	proline rich Gla (G-carboxyglutamic acid) 1	0	1	PRRG1|5638	0	0	0	0	0	0	64
205617_at	5639	PRRG2	proline rich Gla (G-carboxyglutamic acid) 2	0	1	PRRG2|5639	0	0	0	0	0	0	83
220433_at	79057	PRRG3	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	0	0	PRRG3|79057	0	0	0	0	0	299	0
207291_at	79056	PRRG4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	0	1	PRRG4|79056	0	0	0	0	0	0	56
205991_s_at	5396	PRRX1	paired related homeobox 1	0	1	PRRX1|5396	3671	388	400	0	0	0	0
219729_at	51450	PRRX2	paired related homeobox 2	0	1	PRRX2|51450	0	0	0	0	0	73	0
208165_s_at	10279	PRSS16	protease, serine 16	0	1	PRSS16|10279	0	0	0	0	0	0	125
205869_at	5644	PRSS1	protease, serine 1	0	0	PRSS1|5644	788	0	252	0	53	314	0
